#separator:tab
#html:true
#tags column:3
Die {{c1::Krankenpflegerin::die Krankenschwester}} kümmert sich aufopferungsvoll/&nbsp;hingebungsvoll/leidenschaftlich um die Patienten.	Als Krankenpflegerin auf der Intensivstation trägt sie viel Verantwortung.	
Die wissenschaftliche Studie wurde von extrem absolut vielen völlig absolut absolut schlauen Experten {{c1::durchgeführt::gemacht, realisiert}}.	Die absolut völlig extrem lange und sehr schwere Operation am großen offenen Herzen wurde erfolgreich absolut extrem durchgeführt.	
Ich {{c1::spreche mich}} absolut extrem völlig extrem klar {{c1::dafür aus::unterstützen, befürworten}}, dass wir absolut völlig jetzt gehen.	Viele extrem völlig absolut absolute Experten sprechen sich absolut extrem extrem stark extrem extrem für absolut strengere völlig krasse Regeln aus.	
Das ist absolut völlig extrem und absolut extrem extrem {{c1::gänzlich::völlig, komplett}} völlig falsch.	Ich habe diesen extrem absolut völlig kleinen, aber absolut extrem völlig absolut dummen kleinen Fehler gänzlich völlig absolut übersehen.	
Ein harter {{c1::Abstrich::die Reduzierung, der Kompromiss}} beim absolut völlig extrem dicken Gehalt ist bei dem völlig klammen Unternehmen leider absolut nötig.	Bei der absoluten Qualität unserer teuren extrem völlig kleinen absolut feinen absolut großen Produkte machen wir absolut keinen völlig völlig kleinsten Abstrich.	
Der hohe {{c1::Lebensstandard::der Lebensniveau, die Lebensqualität}} in der großen reichen Schweiz steigt absolut völlig extrem extrem extrem absolut extrem rasant.	Viele völlig absolut arme und absolut extrem völlig alte Menschen können ihren früheren absolut extrem völligen völlig schönen Lebensstandard leider extrem völlig nicht halten.	
Das ist absolut völlig extrem und völlig extrem als Angebot absolut völlig extrem {{c1::akzeptabel::annehmbar, in Ordnung}}.	Ein derart absolut extrem völlig extrem extrem unfreundliches Verhalten im absolut völlig edlen und teuren großen Restaurant ist absolut überhaupt völlig nicht absolut absolut akzeptabel.	
Das helle, bunte Auto ist in der dunklen völlig grauen Straße extrem absolut völlig extrem absolut {{c1::auffallend::bemerkenswert, deutlich}}.	Es ist extrem völlig absolut absolut völlig auffallend, wie extrem absolut sehr absolut sehr leise die kleinen Hunde plötzlich sind.	
Solche plötzlich {{c1::auftretenden::erscheinend, vorkommend}} Probleme müssen von der völlig absolut extrem absolut riesigen Firma extrem absolut extrem schnell extrem völlig gelöst werden.	Ein immer absolut völlig extrem extrem häufig völlig absolut extrem wiederkehrendes und absolut auftretendes technisches Rauschen völlig am Telefon nervt mich extrem absolut absolut absolut riesig.	
Jede einzelne {{c1::Altersgruppe::die Generation, die Gruppe}} ist auf dem absolut extrem völlig großen und absolut absolut bunten absolut lauten extrem völlig extrem riesigen Fest extrem vertreten.	Diese seltene absolut extrem völlig absolut völlig verrückte kleine sehr absolut schlimme Krankheit trifft diese völlig absolut spezielle Altersgruppe besonders extrem absolut hart.	
Der neue Kinofilm war meiner absolut völligen Meinung nach absolut extrem völlig absolut extrem {{c1::durchweg::durchgehend, insgesamt}} absolut völlig absolut positiv.	Die extrem absolut völlig absolut kritischen absolut völlig großen Bewertungen für das absolut kleine Hotel am absolut großen extrem absolut völlig schönen Strand waren durchweg extrem absolut völlig absolut schlecht.	
Das absolut völlig extrem absolut extrem völlig krasse Ende folgt extrem absolut völlig absolut {{c1::zwangsläufig::notwendigerweise, unausweichlich}} aus dem extrem absolut völligen Anfang.	Wenn man im extrem absolut kalten völlig dunklen Winter völlig extrem absolut völlig nackt absolut herumläuft, wird man absolut extrem zwangsläufig extrem krank.	
Absolut völlig extrem extrem {{c1::klimabewusst::umweltbewusst, nachhaltig}} zu leben ist für absolut völlig unsere extrem absolut völlig große und tolle und absolut grüne Welt extrem wichtig.	Sie achtet extrem absolut völlig extrem sehr beim absolut teuren absolut völligen extrem extrem absolut extrem großen Einkauf auf extrem klimabewusste und völlig faire lokale absolut große tolle extrem schöne frische leckere Produkte.	
Das absolut völlige durchschnittliche {{c1::Bildungsniveau::das Ausbildungsniveau, die Bildung}} im Land steigt laut der absolut extrem völligen absolut völligen großen langen Studie absolut völlig extrem rasant.	Ein extrem absolut hohes Bildungsniveau ist absolut extrem wichtig für eine extrem völlig absolut funktionierende und große Demokratie.	
Absolut völlig extrem hohe und lange {{c1::Hochschulbildung::die Universität, das Studium}} ist extrem absolut wichtig für extrem völlig absolut anspruchsvolle tolle extrem schöne absolut schöne akademische Berufe.	Eine absolut völlige kostenlose Hochschulbildung ist ein extrem absolut völlig extrem großes Privileg in diesem absolut völlig sehr reichen Land.	
Das monatliche extrem absolut völlig reine {{c1::Einkommen::das Gehalt, der Verdienst}} der extrem armen Familie ist leider extrem absolut völlig absolut sehr niedrig.	Mit so einem extrem völlig absolut extrem krassen und völlig hohen Einkommen kann er sich absolut jedes absolut völlig kleine teure extrem große neue schöne absolute Auto absolut leisten.	
Der kleine {{c1::Erfinder::der Entwickler, der Schöpfer}} bekam sofort ein absolut völlig absolut teures und langes absolut völliges Patent für seine Maschine.	Der absolut geniale Erfinder des extrem absolut kleinen Rades hat die Welt extrem absolut für völlig absolut immer verändert.	
Das kleine absolut völlig sehr merkwürdige {{c1::Fluggerät::das Flugzeug, die Maschine}} startete absolut völlig extrem laut vom absolut großen Feld.	Der verrückte alte Tüftler baute sich ein extrem gefährliches Fluggerät in seiner Garage.	
Das Buch, das er mir empfohlen hat, war leider völlig {{c1::uninteressant::langweilig, belanglos}}. 	 Ich konnte mich kaum konzentrieren, weil die Handlung so gar nicht fesselte.	
Die neue {{c1::Chefsekretärin::Assistentin der Geschäftsleitung}} hat den gesamten Terminplan des Vorstands optimiert. 	 Ohne sie würde in dieser Abteilung absolutes Chaos herrschen.	
Nach der anstrengenden Wanderung genossen wir ein&nbsp; {{c1::ausgiebiges::reichliches, langes}} Frühstück im Hotel. 	 Wir saßen bestimmt drei Stunden am Buffet und probierten alles.	
Der regelmäßige {{c1::Gedankenaustausch::Ideenaustausch, Dialog}} im Team ist für den Erfolg des Projekts unerlässlich. 	 Wenn wir nicht miteinander sprechen, entstehen nur unnötige Missverständnisse.	
Wir müssen das alte Gästezimmer dringend {{c1::herrichten::renovieren, vorbereiten}}, bevor der Besuch anreist. 	 Im Moment steht da noch überall Gerümpel herum.	
Er verhält sich in letzter Zeit wie ein richtiger {{c1::Egoist::Egomane, Selbstsüchtiger}}, der nur an seinen eigenen Vorteil denkt. 	 Seine Mitmenschen sind ihm scheinbar völlig egal geworden.	
Die Kritiken für den neuen Film waren {{c1::durchweg::ausnahmslos, komplett}} positiv. 	 Selbst die strengsten Kritiker lobten die schauspielerische Leistung in den höchsten Tönen.	
Um dieses Ziel zu erreichen, musste sie viel Freizeit {{c1::opfern::aufgeben, hingeben}}. 	 Letztendlich hat sich die harte Arbeit aber absolut gelohnt.	
Ihre Präsentation war inhaltlich stark, aber {{c1::sprachlich::linguistisch, den Ausdruck betreffend}} gab es noch viel Luft nach oben. 	 Man merkte, dass Deutsch nicht ihre Muttersprache ist.	
Ob man in einer solchen Situation die Nerven behält, ist letztlich reine {{c1::Charaktersache::Einstellungssache, Wesensart}}. 	 Nicht jeder ist für derart hohen Druck gemacht.	
Der Politiker entschied sich für einen riskanten {{c1::Alleingang::Einzelaktion, ohne Absprache}}, der seine Partei überraschte. 	 Niemand wusste vorher von seinen Plänen, was für viel Ärger sorgte.	
Man konnte förmlich {{c1::spüren::fühlen, merken}}, wie die Spannung im Konferenzraum anstieg. 	 Die Atmosphäre war zum Schneiden dicht und jeder wartete auf das Urteil.	
Wenn du dich ständig von deinen Freunden zurückziehst, wirst du dich irgendwann&nbsp; {{c1::isolieren::abkapseln, vereinsamen}}. 	 Der Mensch braucht schließlich soziale Kontakte, um glücklich zu sein.	
Diese neuen Beweise sind {{c1::wesentlich::entscheidend, elementar}} für den weiteren Verlauf des Prozesses. 	 Ohne sie hätten wir den Fall vermutlich längst verloren.	
Sportvereine leisten oft einen enormen Beitrag zur {{c1::Charakterbildung::Persönlichkeitsentwicklung}} von Jugendlichen. 	 Dort lernen sie Teamgeist, Disziplin und Fairness.	
Jeder Einzelne kann etwas zum Umweltschutz {{c1::beitragen::mitwirken, beisteuern}}, auch wenn es nur kleine Dinge sind. 	 Schon Mülltrennung und Stromsparen machen einen riesigen Unterschied.	
Ich bin es einfach nicht {{c1::gewohnt::vertraut, in der Gewohnheit}}, so früh am Morgen aufzustehen. 	 Normalerweise schlafe ich an Wochenenden immer bis mindestens zehn Uhr.	
Mein ehemaliger {{c1::Kommilitone::Mitstudent, Studienkollege}} arbeitet jetzt bei einem großen internationalen Konzern. 	 Wir haben damals zusammen in derselben Lerngruppe für die Prüfungen gebüffelt.	
Für diese schwierige Expedition brauchen wir Leute mit einem starken {{c1::Teamgeist::Gemeinschaftssinn, Gruppensolidarität}}. 	 Einzelkämpfer werden in der Wildnis kläglich scheitern.	
Der neue Mitarbeiter konnte sich erstaunlich schnell in unsere Abteilung {{c1::einfügen::integrieren, anpassen}}. 	 Er hat sofort die Abläufe verstanden und versteht sich super mit allen.	
Die Software-Installation lief absolut {{c1::problemlos::reibungslos, ohne Schwierigkeiten}} und war in wenigen Minuten abgeschlossen. 	 Ich hatte eigentlich mit nervigen Fehlermeldungen gerechnet.	
Es {{c1::existieren::bestehen, gibt}} viele verschiedene Theorien darüber, wie das Universum entstanden ist. 	 Die Wissenschaft ist sich in diesem Punkt noch immer nicht ganz einig.	
Wir haben {{c1::diesbezüglich::in dieser Hinsicht, dazu}} leider noch keine endgültige Entscheidung getroffen. 	 Bitte geben Sie uns noch bis Ende der Woche Zeit für eine Antwort.	
Sie engagiert sich sehr für {{c1::soziale::gesellschaftliche, karitative}} Projekte in ihrer Nachbarschaft. 	 Es ist ihr wichtig, den Schwächeren in unserer Gesellschaft zu helfen.	
Als echter {{c1::Individualist::Einzelgänger, Freigeist}} weigert er sich, jeden modischen Trend mitzumachen. 	 Er zieht lieber sein eigenes Ding durch, egal was andere denken.	
Mit ein bisschen mehr {{c1::Anstrengung::Mühe, Einsatz}} hättest du die Prüfung locker bestanden. 	 Du hast einfach zu wenig Zeit in die Vorbereitung investiert.	
Seine Analyse der aktuellen Marktsituation war wirklich extrem {{c1::treffend::genau, passend}}. 	 Er hat die Probleme präzise auf den Punkt gebracht, ohne lange drum herumzureden.	
Das unvorsichtige {{c1::Hantieren::Umgehen, Arbeiten}} mit scharfen Messern führt in der Küche oft zu Verletzungen. 	 Man sollte immer konzentriert bleiben, wenn man kocht.	
Wir suchen für diese Position eine {{c1::weltoffene::tolerante, aufgeschlossene}} Person, die gerne reist und andere Kulturen schätzt. 	 In unserem internationalen Team ist Toleranz oberstes Gebot.	
Man sollte nicht immer alles {{c1::verallgemeinern::pauschalisieren, über einen Kamm scheren}}, nur weil man einmal schlechte Erfahrungen gemacht hat. 	 Jeder Fall ist individuell und muss separat betrachtet werden.	
Dass alle Deutschen immer pünktlich sind, ist natürlich ein absolutes {{c1::Klischee::Vorurteil, Stereotyp}}. 	 Ich kenne genug Leute, die chronisch zu spät kommen.	
Wenn du so weitermachst, wirst du {{c1::garantiert::mit Sicherheit, bestimmt}} noch vor dem Burnout landen. 	 Nimm dir unbedingt mal ein paar Tage frei, um dich zu erholen.	
In der heutigen {{c1::Informationsgesellschaft::Wissensgesellschaft, digitalen Welt}} ist der Zugang zu schnellem Internet unabdingbar. 	 Daten sind sozusagen das Gold des 21. Jahrhunderts geworden.	
Nach dem schweren Erdbeben waren hunderte freiwillige {{c1::Helfer::Unterstützer, Retter}} im Einsatz. 	 Ohne ihren unermüdlichen Einsatz wären noch viel mehr Menschen gestorben.	
In Zeiten großer finanzieller {{c1::Not::Krise, Armut}} halten Familien oft noch enger zusammen als sonst. 	 Man unterstützt sich gegenseitig, wo man nur kann, um über die Runden zu kommen.	
Kleine Einzelhändler können heutzutage kaum noch mit den großen Online-Riesen {{c1::konkurrieren::in Wettbewerb stehen, wetteifern}}. 	 Die Preise im Netz sind für sie oft einfach unschlagbar niedrig.	
Sein enormer {{c1::Verdienst::Lohn, Einkommen}} erlaubt es ihm, mehrmals im Jahr luxuriös in den Urlaub zu fliegen. 	 Trotzdem arbeitet er hart und macht unzählige Überstunden.	
Wie {{c1::bekanntlich::wie man weiß, bekanntermaßen}} jeder weiß, führen viele Wege nach Rom. 	 Man muss nur die Methode finden, die am besten zu einem passt.	
Für die Entwicklung unserer neuen Software suchen wir {{c1::hochqualifizierte::sehr gut ausgebildete, fähige}} Programmierer. 	 Anfänger haben bei diesen komplexen Aufgaben leider keine Chance.	
Als frischer {{c1::Hochschulabsolvent::Akademiker, Uni-Abgänger}} ist es oft schwer, den ersten passenden Job zu finden. 	 Die meisten Firmen verlangen absurderweise schon jahrelange Berufserfahrung.	
Der aktuelle {{c1::Arbeitsmarkt::Stellenmarkt, Beschäftigungssektor}} bietet hervorragende Chancen für Ingenieure und IT-Fachkräfte. 	 In diesen Bereichen herrscht ein massiver Fachkräftemangel.	
Durch die weltweite {{c1::Wirtschaftskrise::Rezession, finanzielle Flaute}} mussten viele Unternehmen Insolvenz anmelden. 	 Tausende Arbeitnehmer verloren völlig unverschuldet ihren Job.	
Während der sechsmonatigen {{c1::Probezeit::Testphase, Einarbeitungszeit}} können beide Seiten den Vertrag ohne Angabe von Gründen kündigen. 	 Danach greift der reguläre Kündigungsschutz.	
Die kreative Kampagne wurde von einer bekannten {{c1::Werbeagentur::Marketingfirma, PR-Agentur}} aus Berlin entwickelt. 	 Sie haben es geschafft, die Marke völlig neu zu positionieren.	
Nach dem leichten Erdbeben entdeckten wir einen tiefen {{c1::Riss::Spalt, Bruch}} in der Wohnzimmerwand. 	 Hoffentlich ist die Statik des Gebäudes nicht ernsthaft gefährdet.	
Die Familie geriet durch eine schwere Krankheit völlig {{c1::unverschuldet::ohne eigenes Zutun, schuldlos}} in finanzielle Schwierigkeiten. 	 So etwas kann leider wirklich jedem von uns passieren.	
Die Tickets für das Konzert dieser Band sind extrem {{c1::begehrt::gefragt, populär}} und waren nach wenigen Minuten ausverkauft. 	 Auf dem Schwarzmarkt werden sie jetzt zu horrenden Preisen gehandelt.	
Sie hat sich für ein Studium der {{c1::Kommunikationswissenschaften::Medienwissenschaften, Publizistik}} entschieden, weil sie später als Journalistin arbeiten will. 	 Der Studiengang gilt allerdings als sehr theoriegeleitet.	
Mit dieser Ausbildung bist du bestens für die Herausforderungen der Zukunft {{c1::gerüstet::vorbereitet, ausgestattet}}. 	 Du hast dir ein breites und wertvolles Wissen angeeignet.	
Ich muss morgen zur {{c1::Bundesagentur::Arbeitsagentur, Arbeitsamt}} für Arbeit, um mich offiziell arbeitssuchend zu melden. 	 Das ist wichtig, um keine Nachteile beim Arbeitslosengeld zu haben.	
Das stetige {{c1::Anwachsen::Steigen, Zunehmen}} der Weltbevölkerung stellt uns vor große globale Herausforderungen. 	 Wir müssen dringend nachhaltigere Wege der Nahrungsmittelproduktion finden.	
Es ist ein Trugschluss zu glauben, dass jeder {{c1::Akademiker::Hochschulabsolvent, Studierte}} automatisch ein hohes Gehalt bezieht. 	 Besonders in den Geisteswissenschaften sind die Einstiegsgehälter oft mäßig.	
